,Week_ending,Uid code,Brand new,Size short,Diet dummy,Container,quantity,amount,ND,Sale,PoS
4155,201631,61,Cc,500ml,1,PET,13803,1199707.0,0.325203252,86.91639498659711,0.0011725897898122396
4156,201631,62,Pepsi,500ml,0,Can,154,12290.0,0.008130081,79.8051948051948,1.308257825335687e-05
4157,201631,63,Pepsi,500ml,0,PET,181219,14441865.0,0.926829268,79.69288540384838,0.015394881483734277
4158,201631,64,Pepsi,500ml,1,PET,1140144,102395860.0,0.983739837,89.80958545587224,0.09685729285776179
4159,201631,66,Coca,500ml,0,PET,2207267,180541010.0,0.991869919,81.79391528075217,0.1875113198282614
4160,201631,67,Coca,500ml,0,Can,33837,2536727.0,0.235772358,74.9690279871147,0.0028745142880443925
4161,201631,68,Fanta,500ml,0,Can,7605,487201.0,0.130081301,64.06324786324787,0.0006460584910180455
4162,201631,69,Fanta,500ml,0,PET,1542538,127336639.0,0.991869919,82.55008239667353,0.13104139021932856
4163,201632,0,Other,400ml,0,Can,2652,275288.0,0.056910569,103.80392156862744,0.00019484307968736648
4164,201632,1,Other,400ml,0,PET,57799,4855281.0,0.178861789,84.0028547206699,0.004246506471662932
4165,201632,2,Other,400ml,0,Glass,3551,450264.0,0.349593496,126.7992114897212,0.0002608928265346299
4166,201632,4,Other,400ml,0,Bottle_Can,7733,828546.0,0.040650407,107.14418724945041,0.0005681453752724001
4167,201632,8,Other,350ml,0,Can,110264,4609861.0,0.544715447,41.807489298411085,0.008101122676714848
4168,201632,9,Other,350ml,0,Glass,63554,7409558.0,0.821138211,116.58680806872896,0.004669327709823111
4169,201632,10,Other,350ml,1,Can,346009,9637933.0,0.365853659,27.854573146941263,0.025421364690628202
4170,201632,11,Other,350ml,1,Glass,480,59852.0,0.056910569,124.69166666666666,3.526571578051882e-05
4171,201632,13,Syeda,350ml,0,Can,1559,98724.0,0.06504065,63.325208466966004,0.00011454010604547676
4172,201632,15,Syeda,350ml,1,PET,163585,17773406.0,0.886178862,108.64936271663049,0.012018629408242025
4173,201632,16,Orangina,350ml,0,Can,236,16924.0,0.016260163,71.71186440677967,1.7338976925421752e-05
4174,201632,17,Ito,350ml,0,Can,182,12478.0,0.016260163,68.56043956043956,1.3371583900113386e-05
4175,201632,19,Calpis,350ml,0,Can,9272,473262.0,0.081300813,51.04206212251941,0.0006812160764936886
4176,201632,20,Cc,350ml,0,Can,22456,1104545.0,0.081300813,49.18707695048094,0.0016498477365986055
4177,201632,21,Cc,350ml,0,PET,361826,29437536.0,0.601626016,81.35826612791784,0.026583443495837508
4178,201632,22,Pepsi,350ml,0,Can,64,4032.0,0.008130081,63.0,4.70209543740251e-06
4179,201632,24,Sun L.,350ml,1,Can,20864,2132368.0,0.048780488,102.2032208588957,0.001532883112593218
4180,201632,25,Coca,350ml,0,Can,35336,2255754.0,0.260162602,63.837276431967396,0.0025961444433758606
4181,201632,26,Fanta,350ml,0,Can,8141,501092.0,0.170731707,61.551652131187815,0.0005981212336858411
4182,201632,28,Coca,350ml,1,Can,1642,105676.0,0.113821138,64.35809987819732,0.00012063813606585813
4183,201632,29,Mets,350ml,0,Can,15184,748374.0,0.056910569,49.28701264488936,0.0011155721425237454
4184,201632,30,Mets,350ml,1,Can,846,28434.0,0.032520325,33.60992907801418,6.215582406316442e-05
4185,201632,32,Other,450ml,0,PET,2180,167666.0,0.016260163,76.91100917431193,0.000160165125836523
4186,201632,33,Other,450ml,1,PET,44214,3374000.0,0.300813008,76.31067082824445,0.00324841324483304
4187,201632,34,Other,450ml,0,Glass,1332,272034.0,0.048780488,204.22972972972974,9.786236129093973e-05
4188,201632,36,Orangina,450ml,0,PET,1221097,104956221.0,0.991869919,85.95240263468013,0.08971429113009206
4189,201632,38,Sun L.,450ml,0,PET,413267,32642169.0,0.975609756,78.98566544147005,0.030362826173890984
4190,201632,39,Ito,450ml,0,PET,135640,11336397.0,0.731707317,83.57709377764671,0.009965503517644943
4191,201632,44,Other,500ml,0,Can,2512,209456.0,0.008130081,83.38216560509554,0.0001845572459180485
4192,201632,45,Other,500ml,0,PET,36878,3067626.0,0.495934959,83.18309018927273,0.0027094355553207773
4193,201632,46,Other,500ml,1,PET,76724,5538234.0,0.268292683,72.18385381366977,0.005636930786551096
4194,201632,47,Other,500ml,0,Bottle_Can,3860,370160.0,0.040650407,95.89637305699482,0.00028359513106833884
4195,201632,48,Other,500ml,1,Bottle_Can,4580,359758.0,0.008130081,78.54978165938864,0.0003364937047391171
4196,201632,49,Syeda,500ml,0,PET,2342602,202461677.0,0.991869919,86.42598145139465,0.17211153399765616
4197,201632,50,Syeda,500ml,1,PET,198392,16538053.0,0.691056911,83.36048328561635,0.014575908094018104
4198,201632,51,Syeda,500ml,0,Can,2054,133761.0,0.056910569,65.1222005842259,0.0001509078754441368
4199,201632,53,Ito,500ml,0,PET,103293,11241686.0,0.699186992,108.83298965079918,0.007588961625244022
4200,201632,54,Ito,500ml,0,Can,204,11932.0,0.008130081,58.490196078431374,1.4987929206720498e-05
4201,201632,55,Ito,500ml,1,PET,1700,144420.0,0.073170732,84.95294117647059,0.00012489941005600416
4202,201632,56,Calpis,500ml,0,PET,761929,64416745.0,0.975609756,84.54428824733013,0.05597910741444776
4203,201632,57,Calpis,500ml,0,Can,1938,134506.0,0.016260163,69.4045407636739,0.00014238532746384475
4204,201632,59,Cc,500ml,0,Can,364,28604.0,0.016260163,78.58241758241758,2.6743167800226772e-05
4205,201632,60,Cc,500ml,0,PET,1350755,111928594.0,0.975609756,82.86372732286758,0.0992402956648223
4206,201632,61,Cc,500ml,1,PET,14493,1249109.0,0.292682927,86.18705582005106,0.0010648042058480401
4207,201632,62,Pepsi,500ml,0,Can,232,18266.0,0.008130081,78.73275862068965,1.7045095960584097e-05
4208,201632,63,Pepsi,500ml,0,PET,177383,14222512.0,0.910569106,80.17967899967866,0.013032371796449522
4209,201632,64,Pepsi,500ml,1,PET,1235283,110949089.0,0.983739837,89.81673754111407,0.09075653997188882
4210,201632,66,Coca,500ml,0,PET,2509543,206141124.0,0.991869919,82.1428937459928,0.18437672953539697
4211,201632,67,Coca,500ml,0,Can,29682,2259811.0,0.235772358,76.13405430900883,0.0021807436995778325
4212,201632,68,Fanta,500ml,0,Can,7824,462484.0,0.130081301,59.11094069529652,0.0005748311672224568
4213,201632,69,Fanta,500ml,0,PET,1697763,140387145.0,0.991869919,82.68948316107725,0.1247350571264187
4214,201633,0,Other,400ml,0,Can,2822,276480.0,0.040650407,97.97306874557052,0.0002335033445092789
4215,201633,1,Other,400ml,0,PET,56556,4600239.0,0.178861789,81.33953957139826,0.004679665184998858
4216,201633,2,Other,400ml,0,Glass,3213,401078.0,0.333333333,124.82975412387177,0.00026585621754369706
4217,201633,4,Other,400ml,0,Bottle_Can,7690,824672.0,0.040650407,107.23953185955787,0.0006363007509838252
4218,201633,8,Other,350ml,0,Can,104330,4286186.0,0.552845528,41.0829675069491,0.008632673257495772
4219,201633,9,Other,350ml,0,Glass,54436,6326486.0,0.81300813,116.2187890366669,0.004504248072894085
4220,201633,10,Other,350ml,1,Can,341041,9425071.0,0.365853659,27.636181573476502,0.028219069494964204
4221,201633,11,Other,350ml,1,Glass,369,43979.0,0.073170732,119.18428184281842,3.0532506776727115e-05
4222,201633,13,Syeda,350ml,0,Can,15221,846998.0,0.06504065,55.6466723605545,0.0012594452185597923
4223,201633,15,Syeda,350ml,1,PET,155091,16845154.0,0.886178862,108.6146455951667,0.012832837421434647
4224,201633,16,Orangina,350ml,0,Can,215,15191.0,0.016260163,70.65581395348838,1.778994297288978e-05
4225,201633,17,Ito,350ml,0,Can,162,10388.0,0.016260163,64.12345679012346,1.340451517027044e-05
4226,201633,19,Calpis,350ml,0,Can,4168,227686.0,0.073170732,54.62715930902111,0.00034487666191164933
4227,201633,20,Cc,350ml,0,Can,6421,333221.0,0.089430894,51.8954991434356,0.0005312987154833734
4228,201633,21,Cc,350ml,0,PET,247216,19824763.0,0.642276423,80.19207090155977,0.020455621125515907
4229,201633,22,Pepsi,350ml,0,Can,74,4566.0,0.008130081,61.7027027027027,6.123050139506251e-06
4230,201633,24,Sun L.,350ml,1,Can,18638,1905728.0,0.048780488,102.24959759630862,0.0015421811959475337
4231,201633,25,Coca,350ml,0,Can,32007,2080593.0,0.276422764,65.00431155684694,0.0026483846731780616
4232,201633,26,Fanta,350ml,0,Can,7456,461070.0,0.18699187,61.83878755364807,0.0006169386735156568
4233,201633,27,Sprite,350ml,0,Can,4,336.0,0.008130081,84.0,3.3097568321655406e-07
4234,201633,28,Coca,350ml,1,Can,1600,104246.0,0.113821138,65.15375,0.00013239027328662163
4235,201633,29,Mets,350ml,0,Can,7730,371526.0,0.056910569,48.06287192755498,0.0006396105078159907
4236,201633,30,Mets,350ml,1,Can,34,1792.0,0.024390244,52.705882352941174,2.8132933073407095e-06
4237,201633,32,Other,450ml,0,PET,934,68194.0,0.016260163,73.01284796573876,7.728282203106538e-05
4238,201633,33,Other,450ml,1,PET,34458,2819192.0,0.276422764,81.81531139358059,0.002851190023069005
4239,201633,34,Other,450ml,0,Glass,707,137456.0,0.048780488,194.42149929278642,5.8499952008525936e-05
4240,201633,36,Orangina,450ml,0,PET,1076285,92196663.0,0.991869919,85.66194177192844,0.08905604080268223
4241,201633,38,Sun L.,450ml,0,PET,337363,26715131.0,0.975609756,79.1880882017293,0.027914737354246582
4242,201633,39,Ito,450ml,0,PET,100971,8434255.0,0.666666667,83.53145952798329,0.008354736427514671
4243,201633,44,Other,500ml,0,Can,2926,242818.0,0.008130081,82.98632946001366,0.00024210871227290932
4244,201633,45,Other,500ml,0,PET,33719,2800828.0,0.479674797,83.06379192739998,0.0027900422655947467
4245,201633,46,Other,500ml,1,PET,72595,5212021.0,0.268292683,71.7958674839865,0.006006794930776436
4246,201633,47,Other,500ml,0,Bottle_Can,3354,324756.0,0.048780488,96.82647584973166,0.0002775231103770806
4247,201633,48,Other,500ml,1,Bottle_Can,2210,172990.0,0.008130081,78.27601809954751,0.00018286406497714612
4248,201633,49,Syeda,500ml,0,PET,1970530,168347815.0,0.991869919,85.43275920691387,0.16304937826217908
4249,201633,50,Syeda,500ml,1,PET,183020,15185547.0,0.691056911,82.9720631624959,0.015143792385573432
4250,201633,51,Syeda,500ml,0,Can,9715,512122.0,0.06504065,52.71456510550695,0.0008038571906122058
4251,201633,53,Ito,500ml,0,PET,93228,9975930.0,0.715447154,107.00572789290771,0.007714050248728226
4252,201633,54,Ito,500ml,0,Can,5300,216336.0,0.016260163,40.81811320754717,0.00043854278026193416
4253,201633,55,Ito,500ml,1,PET,1770,148438.0,0.073170732,83.86327683615819,0.00014645673982332518
4254,201633,56,Calpis,500ml,0,PET,702959,58806503.0,0.975609756,83.65566555090695,0.05816558382455641
4255,201633,57,Calpis,500ml,0,Can,1217,84797.0,0.016260163,69.67707477403451,0.00010069935161863658
4256,201633,59,Cc,500ml,0,Can,244,18858.0,0.016260163,77.28688524590164,2.0189516676209798e-05
4257,201633,60,Cc,500ml,0,PET,1153472,95722975.0,0.975609756,82.98682152666038,0.09544279581779126
4258,201633,61,Cc,500ml,1,PET,12346,1072113.0,0.292682927,86.83889518872509,0.0010215564462478942
4259,201633,62,Pepsi,500ml,0,Can,318,25028.0,0.008130081,78.70440251572327,2.631256681571605e-05
4260,201633,63,Pepsi,500ml,0,PET,180854,14363959.0,0.910569106,79.42295442732812,0.014964569053111668
4261,201633,64,Pepsi,500ml,1,PET,1229695,109714559.0,0.983739837,89.22095234997296,0.10174978569324512
4262,201633,66,Coca,500ml,0,PET,2257973,184816396.0,0.991869919,81.85057837272633,0.18683353908988307
4263,201633,67,Coca,500ml,0,Can,30028,2245589.0,0.235772358,74.78316904222726,0.0024846344539066717
4264,201633,68,Fanta,500ml,0,Can,6480,403098.0,0.12195122,62.20648148148148,0.0005361806068108176
4265,201633,69,Fanta,500ml,0,PET,1514315,124623346.0,0.991869919,82.29684444781964,0.12530036043251902
4266,201634,0,Other,400ml,0,Can,1920,190116.0,0.048780488,99.01875,0.00017709670974605624
4267,201634,1,Other,400ml,0,PET,47637,3993117.0,0.178861789,83.82385540651174,0.004393935396965042
4268,201634,2,Other,400ml,0,Glass,3322,408676.0,0.325203252,123.0210716435882,0.00030641420300854105
4269,201634,4,Other,400ml,0,Bottle_Can,3014,325450.0,0.040650407,107.9794293297943,0.0002780049391534445
4270,201634,8,Other,350ml,0,Can,102013,4114021.0,0.552845528,40.328399321655084,0.00940946179756481
4271,201634,9,Other,350ml,0,Glass,43203,5190835.0,0.796747967,120.14987385135292,0.003984952682895244
4272,201634,10,Other,350ml,1,Can,313477,8756277.0,0.349593496,27.932757427179666,0.028914450667221078
4273,201634,11,Other,350ml,1,Glass,424,52978.0,0.06504065,124.94811320754717,3.910885673558742e-05
4274,201634,13,Syeda,350ml,0,Can,10732,615424.0,0.06504065,57.3447633246366,0.0009898968171847269
4275,201634,15,Syeda,350ml,1,PET,149032,16200757.0,0.886178862,108.70656637500672,0.01374639419108034
4276,201634,16,Orangina,350ml,0,Can,247,17953.0,0.024390244,72.6842105263158,2.2782753805872858e-05
4277,201634,17,Ito,350ml,0,Can,122,7514.0,0.016260163,61.59016393442623,1.1253020098447323e-05
4278,201634,19,Calpis,350ml,0,Can,2320,135940.0,0.073170732,58.5948275862069,0.00021399185760981795
4279,201634,20,Cc,350ml,0,Can,4257,229671.0,0.081300813,53.95137420718816,0.00039265661114008403
4280,201634,21,Cc,350ml,0,PET,149184,12046761.0,0.62601626,80.75102557915058,0.013760414347268568
4281,201634,22,Pepsi,350ml,0,Can,78,4914.0,0.008130081,63.0,7.194553833433535e-06
4282,201634,24,Sun L.,350ml,1,Can,18594,1915554.0,0.048780488,103.02000645369473,0.0017150709484469633
4283,201634,25,Coca,350ml,0,Can,28743,1873078.0,0.276422764,65.16640573356992,0.0026511930876202574
4284,201634,26,Fanta,350ml,0,Can,7295,454575.0,0.18699187,62.313228238519535,0.0006728752591653543
4285,201634,28,Coca,350ml,1,Can,1538,99876.0,0.12195122,64.93888166449935,0.0001418618435361638
4286,201634,29,Mets,350ml,0,Can,5386,260412.0,0.056910569,48.34979576680282,0.0004967931659855515
4287,201634,30,Mets,350ml,1,Can,38,2000.0,0.024390244,52.63157894736842,3.505039047057363e-06
4288,201634,32,Other,450ml,0,PET,346,22962.0,0.016260163,66.36416184971098,3.1914302902153887e-05
4289,201634,33,Other,450ml,1,PET,35590,2999222.0,0.260162602,84.27148075302051,0.0032827457811781986
4290,201634,34,Other,450ml,0,Glass,282,55980.0,0.056910569,198.51063829787233,2.601107924395201e-05
4291,201634,36,Orangina,450ml,0,PET,1023450,86892042.0,0.983739837,84.90111094826322,0.09440084770291732
4292,201634,38,Sun L.,450ml,0,PET,308356,24326256.0,0.975609756,78.89016591212754,0.02844210053669527
4293,201634,39,Ito,450ml,0,PET,61489,5179009.0,0.569105691,84.2265933744247,0.00567161436748711
4294,201634,44,Other,500ml,0,Can,2916,243106.0,0.008130081,83.36968449931413,0.0002689656279268229
4295,201634,45,Other,500ml,0,PET,29637,2425848.0,0.471544715,81.85200931268346,0.002733653743095765
4296,201634,46,Other,500ml,1,PET,64490,4657069.0,0.268292683,72.21381609551868,0.005948420214334982
4297,201634,47,Other,500ml,0,Bottle_Can,2660,259832.0,0.056910569,97.6812030075188,0.0002453527332940154
4298,201634,48,Other,500ml,1,Bottle_Can,2030,158338.0,0.008130081,77.99901477832512,0.0001872428754085907
4299,201634,49,Syeda,500ml,0,PET,1734793,145459867.0,0.991869919,83.84854388967445,0.16001361062004693
4300,201634,50,Syeda,500ml,1,PET,181651,15089522.0,0.682926829,83.06875271812432,0.016755101261500448
4301,201634,51,Syeda,500ml,0,Can,1367,87119.0,0.056910569,63.730065837600584,0.00012608916782440565
4302,201634,53,Ito,500ml,0,PET,73026,7912936.0,0.715447154,108.35779037603045,0.006735762669747658
4303,201634,54,Ito,500ml,0,Can,5588,272824.0,0.016260163,48.82319255547602,0.0005154252156567512
4304,201634,55,Ito,500ml,1,PET,1706,144534.0,0.073170732,84.72098475967175,0.00015735780563894372
4305,201634,56,Calpis,500ml,0,PET,662724,55507886.0,0.975609756,83.757168896856,0.06112824993215905
4306,201634,57,Calpis,500ml,0,Can,2042,141266.0,0.016260163,69.18021547502448,0.00018834972984450355
4307,201634,59,Cc,500ml,0,Can,118,9320.0,0.016260163,78.98305084745763,1.0884068619809705e-05
4308,201634,60,Cc,500ml,0,PET,1151622,94324827.0,0.967479675,81.90606553191932,0.10622315993290249
4309,201634,61,Cc,500ml,1,PET,12207,1061768.0,0.300813008,86.9802572294585,0.001125947674932348
4310,201634,62,Pepsi,500ml,0,Can,210,16756.0,0.008130081,79.79047619047618,1.93699526284749e-05
4311,201634,63,Pepsi,500ml,0,PET,176804,14183205.0,0.910569106,80.21993280695007,0.016308024307261314
4312,201634,64,Pepsi,500ml,1,PET,1133669,101623752.0,0.983739837,89.64146677733977,0.1045672134589072
4313,201634,66,Coca,500ml,0,PET,1933104,160222445.0,0.991869919,82.88351014741059,0.17830539479007307
4314,201634,67,Coca,500ml,0,Can,29765,2209502.0,0.227642276,74.23154711909962,0.0027454601904121686
4315,201634,68,Fanta,500ml,0,Can,6083,392696.0,0.12195122,64.55630445503863,0.0005610829611381563
4316,201634,69,Fanta,500ml,0,PET,1311233,108396176.0,0.991869919,82.66736422893567,0.12094533854710966
4317,201635,0,Other,400ml,0,Can,1118,115980.0,0.040650407,103.73881932021467,0.0001022613758691874
4318,201635,1,Other,400ml,0,PET,37432,3133207.0,0.178861789,83.70396986535584,0.0034238352607651366
4319,201635,2,Other,400ml,0,Glass,7533,390197.0,0.300813008,51.79835390946502,0.0006890294672831741
4320,201635,4,Other,400ml,0,Bottle_Can,2326,251294.0,0.040650407,108.03697334479794,0.00021275488396398022
4321,201635,8,Other,350ml,0,Can,94536,3351250.0,0.552845528,35.4494584073792,0.008647031689775939
4322,201635,9,Other,350ml,0,Glass,34809,4174105.0,0.772357724,119.9145335976328,0.0031839143404566585
4323,201635,10,Other,350ml,1,Can,284168,7851306.0,0.357723577,27.6290996875088,0.02599231722539825
4324,201635,11,Other,350ml,1,Glass,536,61544.0,0.06504065,114.82089552238806,4.902692081027231e-05
4325,201635,13,Syeda,350ml,0,Can,8500,461578.0,0.06504065,54.303294117647056,0.0007774791546405124
4326,201635,15,Syeda,350ml,1,PET,172806,15400839.0,0.87804878,89.12213117600083,0.015806242681977455
4327,201635,16,Orangina,350ml,0,Can,131,9663.0,0.016260163,73.76335877862596,1.1982325795047896e-05
4328,201635,17,Ito,350ml,0,Can,128,7506.0,0.016260163,58.640625,1.1707921387527717e-05
4329,201635,19,Calpis,350ml,0,Can,6690,342160.0,0.073170732,51.14499252615845,0.0006119218287700033
4330,201635,20,Cc,350ml,0,Can,3583,183835.0,0.081300813,51.30756349427854,0.000327730330714936
4331,201635,21,Cc,350ml,0,PET,86350,6993816.0,0.609756098,80.993815865663,0.007898273529789205
4332,201635,22,Pepsi,350ml,0,Can,64,4010.0,0.008130081,62.65625,5.853960693763858e-06
4333,201635,24,Sun L.,350ml,1,Can,16836,1735454.0,0.048780488,103.07994773105251,0.0015399575350032548
4334,201635,25,Coca,350ml,0,Can,26288,1735632.0,0.268292683,66.02373706634205,0.0024045143549635047
4335,201635,26,Fanta,350ml,0,Can,6657,415283.0,0.178861789,62.38290521255821,0.0006089033802872813
4336,201635,27,Sprite,350ml,0,Can,2,136.0,0.008130081,68.0,1.8293627168012057e-07
4337,201635,28,Coca,350ml,1,Can,1287,83385.0,0.130081301,64.79020979020979,0.00011771949082615758
4338,201635,29,Mets,350ml,0,Can,11278,545844.0,0.056910569,48.39900691611988,0.0010315776360042
4339,201635,30,Mets,350ml,1,Can,8,630.0,0.016260163,78.75,7.317450867204823e-07
4340,201635,32,Other,450ml,0,PET,404,27010.0,0.016260163,66.85643564356435,3.6953126879384356e-05
4341,201635,33,Other,450ml,1,PET,22279,1933940.0,0.235772358,86.80551191705193,0.002037818598380703
4342,201635,34,Other,450ml,0,Glass,124,24300.0,0.048780488,195.96774193548387,1.1342048844167474e-05
4343,201635,36,Orangina,450ml,0,PET,954837,73917856.0,0.983739837,77.41410942391214,0.08733716042111564
4344,201635,38,Sun L.,450ml,0,PET,321037,20915790.0,0.967479675,65.1507147151263,0.02936465592568543
4345,201635,39,Ito,450ml,0,PET,29206,2404055.0,0.536585366,82.31373690337603,0.0026714183753448004
4346,201635,44,Other,500ml,0,Can,2504,207586.0,0.008130081,82.90175718849841,0.00022903621214351094
4347,201635,45,Other,500ml,0,PET,26528,2208934.0,0.406504065,83.26801869722557,0.0024264667075651193
4348,201635,46,Other,500ml,1,PET,56316,4072070.0,0.276422764,72.30751473826265,0.005151119537968834
4349,201635,47,Other,500ml,0,Bottle_Can,1718,167566.0,0.048780488,97.53550640279394,0.00015714225737322357
4350,201635,48,Other,500ml,1,Bottle_Can,1728,135020.0,0.008130081,78.13657407407408,0.00015805693873162418
4351,201635,49,Syeda,500ml,0,PET,1668177,126398778.0,0.991869919,75.77060347912722,0.15258504044126425
4352,201635,50,Syeda,500ml,1,PET,176320,13597501.0,0.682926829,77.11831329401089,0.01612766171131943
4353,201635,51,Syeda,500ml,0,Can,1130,70640.0,0.048780488,62.51327433628319,0.00010335899349926812
4354,201635,53,Ito,500ml,0,PET,62917,6668216.0,0.691056911,105.98432855984869,0.005754900702649073
4355,201635,54,Ito,500ml,0,Can,3202,158038.0,0.016260163,49.35602748282324,0.000292880970959873
4356,201635,55,Ito,500ml,1,PET,1726,147384.0,0.081300813,85.39049826187717,0.00015787400245994405
4357,201635,56,Calpis,500ml,0,PET,1235382,101994121.0,0.975609756,82.56079577005332,0.11299808859036535
4358,201635,57,Calpis,500ml,0,Can,977,68047.0,0.016260163,69.6489252814739,8.93643687157389e-05
4359,201635,59,Cc,500ml,0,Can,138,10112.0,0.016260163,73.27536231884058,1.2622602745928319e-05
4360,201635,60,Cc,500ml,0,PET,940932,70141048.0,0.959349593,74.54422636279773,0.0860652959922596
4361,201635,61,Cc,500ml,1,PET,17359,1061786.0,0.292682927,61.1663114234691,0.0015877953700476064
4362,201635,62,Pepsi,500ml,0,Can,194,15052.0,0.008130081,77.58762886597938,1.7744818352971693e-05
4363,201635,63,Pepsi,500ml,0,PET,180150,13988091.0,0.918699187,77.64691090757702,0.01647798467158686
4364,201635,64,Pepsi,500ml,1,PET,1204879,97783856.0,0.983739837,81.15657754845093,0.110208036042836
4365,201635,66,Coca,500ml,0,PET,1824171,144583555.0,0.991869919,79.2598692776061,0.1668535208234986
4366,201635,67,Coca,500ml,0,Can,29293,2157006.0,0.227642276,73.63554432799646,0.002679376103162886
4367,201635,68,Fanta,500ml,0,Can,4984,332039.0,0.12195122,66.6209871589085,0.00045587718902686045
4368,201635,69,Fanta,500ml,0,PET,1361091,102740835.0,0.991869919,75.48417776621842,0.12449645647868349
4369,201636,0,Other,400ml,0,Can,1144,118966.0,0.048780488,103.99125874125875,9.925181999988374e-05
4370,201636,1,Other,400ml,0,PET,39160,3280856.0,0.178861789,83.78079673135854,0.0033974661461498665
4371,201636,2,Other,400ml,0,Glass,11891,598104.0,0.325203252,50.29888150702212,0.0010316463213449454
4372,201636,4,Other,400ml,0,Bottle_Can,2022,218476.0,0.040650407,108.04945598417409,0.0001754258566781162
4373,201636,8,Other,350ml,0,Can,130400,3492556.0,0.544715447,26.78340490797546,0.01131331934264409
4374,201636,9,Other,350ml,0,Glass,29295,3512394.0,0.756097561,119.8973886328725,0.0025415927158187013
4375,201636,10,Other,350ml,1,Can,297580,8301625.0,0.365853659,27.897120102157402,0.02581761940171801
4376,201636,11,Other,350ml,1,Glass,381,44909.0,0.06504065,117.87139107611549,3.305502047198925e-05
4377,201636,13,Syeda,350ml,0,Can,10844,619912.0,0.06504065,57.16635927701955,0.000940810083984912
4378,201636,15,Syeda,350ml,1,PET,190155,15991940.0,0.886178862,84.09949777812837,0.016497578524543612
4379,201636,16,Orangina,350ml,0,Can,158,11646.0,0.016260163,73.70886075949367,1.3707856258725202e-05
4380,201636,17,Ito,350ml,0,Can,106,7334.0,0.016260163,69.18867924528301,9.196409895094124e-06
4381,201636,19,Calpis,350ml,0,Can,3662,207792.0,0.073170732,56.74276351720371,0.00031770993430032716
4382,201636,20,Cc,350ml,0,Can,11921,588023.0,0.081300813,49.32665044878785,0.001034249078862425
4383,201636,21,Cc,350ml,0,PET,59343,4681508.0,0.593495935,78.88896752776233,0.005148514645326137
4384,201636,22,Pepsi,350ml,0,Can,74,4662.0,0.008130081,63.0,6.42013520978269e-06
4385,201636,24,Sun L.,350ml,1,Can,16262,1677858.0,0.048780488,103.17660804329111,0.001410868091641704
4386,201636,25,Coca,350ml,0,Can,25620,1684559.0,0.284552846,65.75171740827479,0.002222754919927466
4387,201636,26,Fanta,350ml,0,Can,6407,397697.0,0.18699187,62.07226471047292,0.0005558622471496986
4388,201636,28,Coca,350ml,1,Can,1080,68776.0,0.12195122,63.681481481481484,9.369927062926088e-05
4389,201636,29,Mets,350ml,0,Can,5418,290430.0,0.056910569,53.604651162790695,0.00047005800765679206
4390,201636,30,Mets,350ml,1,Can,6,422.0,0.016260163,70.33333333333333,5.205515034958937e-07
4391,201636,32,Other,450ml,0,PET,400,27002.0,0.016260163,67.505,3.4703433566392915e-05
4392,201636,33,Other,450ml,1,PET,20745,1743247.0,0.203252033,84.03215232586166,0.0017998068233370528
4393,201636,34,Other,450ml,0,Glass,116,21766.0,0.048780488,187.63793103448276,1.0063995734253946e-05
4394,201636,36,Orangina,450ml,0,PET,1138597,83657823.0,0.983739837,73.47448043513201,0.09878306337098569
4395,201636,38,Sun L.,450ml,0,PET,364205,22727032.0,0.967479675,62.401757252097035,0.03159791005512033
4396,201636,39,Ito,450ml,0,PET,21874,1836817.0,0.512195122,83.97261589101215,0.0018977572645781967
4397,201636,44,Other,500ml,0,Can,2320,193328.0,0.008130081,83.33103448275862,0.0002012799146850789
4398,201636,45,Other,500ml,0,PET,27953,2402524.0,0.390243902,85.94869960290488,0.002425162696203453
4399,201636,46,Other,500ml,1,PET,65941,4901431.0,0.276422764,74.33055307016879,0.005720947782003789
4400,201636,47,Other,500ml,0,Bottle_Can,1910,186884.0,0.040650407,97.84502617801047,0.0001657088952795262
4401,201636,48,Other,500ml,1,Bottle_Can,1694,132684.0,0.008130081,78.32585596221959,0.000146969041153674
4402,201636,49,Syeda,500ml,0,PET,1736749,121851664.0,0.991869919,70.16077970967595,0.15067788385749833
4403,201636,50,Syeda,500ml,1,PET,205849,14548124.0,0.666666667,70.67376572147545,0.01785916774052104
4404,201636,51,Syeda,500ml,0,Can,1617,101712.0,0.048780488,62.901669758812616,0.00014028863019214337
4405,201636,53,Ito,500ml,0,PET,60419,6425186.0,0.691056911,106.34379913603337,0.005241866881619734
4406,201636,54,Ito,500ml,0,Can,2252,111054.0,0.016260163,49.31349911190053,0.00019538033097879213
4407,201636,55,Ito,500ml,1,PET,1724,146442.0,0.089430894,84.9431554524362,0.00014957179867115347
4408,201636,56,Calpis,500ml,0,PET,917212,76543952.0,0.975609756,83.45284623402223,0.07957601427074595
4409,201636,57,Calpis,500ml,0,Can,691,48576.0,0.016260163,70.29811866859623,5.9950181485943766e-05
4410,201636,59,Cc,500ml,0,Can,170,12918.0,0.008130081,75.98823529411764,1.474895926571699e-05
4411,201636,60,Cc,500ml,0,PET,1097279,76861359.0,0.959349593,70.04723411274617,0.09519837220074513
4412,201636,61,Cc,500ml,1,PET,23073,1181701.0,0.308943089,51.21575001083517,0.0020017808066934593
4413,201636,62,Pepsi,500ml,0,Can,176,13912.0,0.008130081,79.04545454545455,1.5269510769212884e-05
